Word,IDF
torro,3.0
единожды,3.0
дилер,3.0
озвучиваться,3.0
приблизительно,2.39794
приобретение,2.39794
испанец,2.69897
вчера,2.69897
обстоять,3.0
настаивать,3.0
адаптация,2.522879
тост,2.69897
неудовлетворительный,3.0
материнский,3.0
подменивать,2.69897
нарекание,3.0
британия,2.522879
франц,2.522879
торро,3.0
scuderiatororosso,3.0
логика,2.69897
документация,2.69897
покупатель,3.0
уотсон,2.154902
сюрприз,2.522879
квалифицированный,2.522879
веббер,3.0
предоставляться,2.522879
лиуцци,2.522879
удивлять,3.0
цейтнот,3.0
заработать,3.0
знакомый,3.0
отзывать,2.522879
неубедительный,3.0
взрываться,2.69897
хитцингер,3.0
плод,2.69897
верня,3.0
таиландский,2.69897
корректировка,3.0
работодатель,3.0
воспитанник,3.0
чехарда,3.0
должность,2.221849
освобождать,2.30103
впечатлить,2.69897
улыбаться,3.0
разбирательство,2.39794
серебро,2.522879
преддверие,2.69897
пойнт,2.522879
конструироваться,3.0
однолетний,3.0
пояснять,2.39794
фаэнца,2.69897
str,2.69897
верджина,3.0
малоопытный,3.0
воля,2.69897
бут,3.0
аксессуар,3.0
привычный,2.69897
протестовать,3.0
зань,3.0
тайфун,3.0
аутсайдер,2.39794
ишиура,3.0
уик,3.0
разговаривать,3.0
асканелли,3.0
первенствовать,3.0
трофи,3.0
бельгиец,3.0
мэрри,3.0
заявляться,3.0
маунтбеттен,3.0
елизавета,2.522879
фа,3.0
утечка,3.0
ива,2.69897
черно-синий,3.0
маргарет,2.69897
фотогалерея,3.0
дуэль,3.0
светить,3.0
целовать,3.0
лично,2.39794
почтить,3.0
прекрасно,3.0
видеоканал,3.0
сиам,3.0
леди,3.0
умещаться,3.0
энрико,2.522879
шатун,2.69897
милано,3.0
маслопровод,3.0
лорд,2.69897
ричмонд,3.0
испортить,3.0
монегаск,2.522879
goodwood,3.0
девятикратный,3.0
георг,2.522879
отдел,2.522879
меркан,3.0
egginton,3.0
entry,2.522879
confirmed,3.0
сестринский,2.69897
мэлоня,3.0
врис,2.69897
canal,3.0
linkedin,2.69897
сержиу,3.0
юри,3.0
provisional,3.0
четырнадцатилетний,3.0
трюгве,3.0
list,2.30103
franz,3.0
tost,3.0
зейн,3.0
вьетнам,2.522879
марабини,3.0
kvyat,3.0
заключительный,2.522879
эддоллс,3.0
ахмет,3.0
plus,2.69897
випс,3.0
тельце,3.0
change,3.0
дань,2.69897
санчес,3.0
hatnote,2.69897
полноправный,2.69897
supply,3.0
эпидемия,2.69897
jody,3.0
name,2.39794
скорректировать,3.0
эстафета,3.0
ранген,3.0
множественный,3.0
двенадцать,2.69897
powertrains,2.69897
параболик,3.0
бренд,2.30103
stick,3.0
ство,3.0
эмилио,2.522879
alfetta,3.0
berni,3.0
schaffhausen,3.0
амбициозный,3.0
ausmotive,3.0
aabar,3.0
эндрю,3.0
прокуратура,3.0
тотальный,2.69897
фредерик,2.522879
штутгартский,3.0
ровно,2.69897
преображаться,3.0
henkel,3.0
iwc,3.0
migfx,3.0
шовлин,3.0
hilfiger,3.0
tommy,3.0
puma,2.69897
companies,3.0
битва,2.39794
медоуз,3.0
коуэлл,3.0
ineos,3.0
демонстративно,3.0
ubs,3.0
crowdstrike,3.0
police,2.69897
корпорация,2.522879
brackley,3.0
выступающий,3.0
hewlett,3.0
прошедшее,2.69897
оскорблять,3.0
packard,3.0
расставаться,2.69897
brixworth,3.0
бриксуэрт,3.0
бриксворт,3.0
кепка,3.0
обидный,3.0
расставание,3.0
брэкли,2.69897
начальник,2.522879
ritz,3.0
endless,3.0
малайзийский,3.0
обнаруживаться,3.0
джа,3.0
левандовски,3.0
пускать,3.0
мю,3.0
завешивать,3.0
пропадать,3.0
уорриорзой,3.0
парень,3.0
веломайка,3.0
спартакиада,3.0
расходиться,2.522879
пройти,2.69897
конкурентный,2.522879
винисиус,3.0
гагарина,3.0
gettyimages,3.0
нба,2.69897
лыжник,3.0
бесперспективный,3.0
алина,3.0
юлия,3.0
красочный,3.0
nights,3.0
дюжева,3.0
остон,3.0
мешкова,3.0
медиафутбол,3.0
внеплановый,3.0
этери,3.0
ставка,2.39794
мг,3.0
загитов,3.0
авангард,3.0
разрушитель,3.0
пепе,3.0
макгрегор,3.0
киберспорт,3.0
накат,3.0
аделия,3.0
очищаться,3.0
кейс,3.0
устюгов,3.0
адмирал,2.69897
пикер,3.0
молодежь,3.0
rozendaal,3.0
динамо,2.69897
откатать,3.0
рублевый,3.0
переделка,3.0
голдни,3.0
фанатский,3.0
antonin,3.0
twitch,3.0
баскет,3.0
wta,3.0
анжелика,3.0
надаль,3.0
бетербий,3.0
индексация,3.0
нюанс,2.522879
isu,3.0
партнерский,3.0
кризисный,3.0
чутье,3.0
рубанок,3.0
туктамышев,3.0
дешево,3.0
жестко,2.69897
новак,3.0
аэрообвес,3.0
стример,3.0
aanba,3.0
рафаэль,2.522879
лч,3.0
петр,2.522879
риторика,3.0
сближать,3.0
теннисист,3.0
торчать,3.0
арчи,2.69897
ios,3.0
селебрити,3.0
восходить,2.69897
структурировать,3.0
мадрид,3.0
николай,2.69897
артем,2.69897
хабиб,3.0
псж,3.0
дзюба,3.0
киберспортивный,3.0
куклин,3.0
мексиканец,2.69897
обещать,2.522879
ска,3.0
ароян,3.0
неужели,3.0
кучер,3.0
спортс,3.0
катать,3.0
нганн,3.0
пбк,3.0
кхл,3.0
смертин,3.0
фередрик,3.0
камила,3.0
приучать,3.0
оффтоп,3.0
дюрксена,3.0
мхл,3.0
мультиаккаунтинг,3.0
букмекер,3.0
презентоваться,3.0
трансфер,3.0
app,3.0
днк,3.0
редакция,2.522879
прославляться,2.69897
потолок,3.0
заново,3.0
госс,3.0
доминатор,3.0
подкованность,3.0
накапливаться,3.0
молодежка,3.0
шоу,2.69897
арина,3.0
бабиков,3.0
зарплата,2.69897
зацементировать,3.0
winline,3.0
фрэнсис,3.0
киборг,3.0
ufc,3.0
откровенный,3.0
набиваться,3.0
расизм,3.0
медведев,3.0
несовпадение,3.0
сирена,3.0
локомотив,2.69897
бостон,3.0
эгрись,3.0
hasan,3.0
бильярд,3.0
кирилл,3.0
нурмагомед,3.0
джоэл,3.0
маккиннон,3.0
хаугера,3.0
бонус,3.0
большунов,3.0
знакомить,2.69897
прорезаться,3.0
кира,3.0
морэнт,3.0
резервис,3.0
подкаста,3.0
мирра,3.0
фрида,3.0
артемий,2.69897
депозит,2.69897
знакомиться,3.0
каприз,3.0
видеоигра,3.0
хитрость,3.0
зенит,3.0
миронова,3.0
авантюрист,3.0
хамзат,3.0
несовпадать,3.0
норовистый,3.0
трусова,3.0
вилльягомес,3.0
единоборство,3.0
спартак,3.0
ирвинг,3.0
стэнли,2.69897
терминатор,3.0
betboom,3.0
дюрэнт,3.0
бивол,3.0
перезагрузка,3.0
сидоров,2.69897
hoch,3.0
ступак,3.0
эдуард,2.69897
крюгер,3.0
оберг,3.0
зож,3.0
заместитель,2.69897
медиалига,3.0
прожектор,3.0
диалог,2.522879
мфл,3.0
шавкат,3.0
мэттьюс,3.0
стефен,3.0
леброн,3.0
фигурист,3.0
взлет,2.69897
походить,3.0
просиживать,2.69897
беллингем,3.0
мерка,3.0
мбаппа,3.0
усик,3.0
тайна,2.522879
карлссон,3.0
ак,3.0
нхл,2.69897
самоделкино,3.0
неограненный,3.0
светлана,2.69897
адаптивность,3.0
правообладатель,3.0
свечников,3.0
последить,3.0
северсталь,3.0
пересиживать,3.0
фьюри,3.0
уведомление,3.0
перезапуск,3.0
сундлинг,3.0
мультя,3.0
daily,2.69897
zwei,3.0
фэнтези,3.0
карьерный,3.0
сокрушение,3.0
носков,3.0
переоткрыть,3.0
баскетболист,3.0
азы,3.0
щербаков,3.0
куча,3.0
rds,3.0
промывать,3.0
хегстад,3.0
резцова,3.0
йоханнес,3.0
джокович,3.0
втб,3.0
входной,2.69897
логинов,3.0
хоккеист,2.69897
валиев,3.0
евролига,3.0
рекомендательный,3.0
симуляторщик,3.0
наггетс,3.0
mastikhin,3.0
норвежец,3.0
уимблдон,3.0
стагнация,3.0
краснодар,2.69897
джошуа,3.0
тайсон,3.0
рейнджерс,3.0
реально,3.0
дарья,2.69897
многосезонье,3.0
кристина,3.0
броукбойз,3.0
репилов,3.0
экшне,3.0
колода,3.0
вау,3.0
тампа,3.0
забросить,3.0
гаррос,3.0
котироваться,3.0
трансформироваться,2.69897
выпускник,2.522879
коляда,3.0
нулевой,3.0
дорого,2.69897
салливан,3.0
переросток,3.0
адаптивный,3.0
панарин,3.0
амкать,3.0
суперталант,3.0
мозги,3.0
апл,3.0
стефанос,3.0
терентьев,3.0
перейра,3.0
fight,3.0
спираль,3.0
непросто,3.0
ледниковый,2.69897
нереально,3.0
